know,0.00174978127734,0.00225352112676,0.00178890876565,0.00182370820669,0.00503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
bad,0.00174978127734,0.00281690140845,0.000894454382826,0.00121580547112,0.00453172205438,0.000856898029135,0.000870322019147,0.000876424189308,0.00156862745098,0.00168634064081,0.00090991810737,0.000892857142857,0.000920810313076
habit,0.00174978127734,0.00056338028169,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
earlier,0.00174978127734,0.00056338028169,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
start,0.00262467191601,0.00112676056338,0.000894454382826,0.00182370820669,0.00151057401813,0.00171379605827,0.000870322019147,0.000876424189308,0.00235294117647,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
part,0.00174978127734,0.00112676056338,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
n,0.00174978127734,0.00169014084507,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
bed,0.00174978127734,0.00225352112676,0.00178890876565,0.00182370820669,0.00151057401813,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00181983621474,0.000892857142857,0.000920810313076
headach,0.00174978127734,0.00169014084507,0.000894454382826,0.000607902735562,0.00151057401813,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
call,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.00201409869084,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.00168634064081,0.00090991810737,0.000892857142857,0.000920810313076
funer,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
ceremoni,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
gloomi,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
want,0.00087489063867,0.00619718309859,0.00357781753131,0.00243161094225,0.00302114803625,0.000856898029135,0.00174064403829,0.00175284837862,0.00235294117647,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
hang,0.00087489063867,0.00056338028169,0.00268336314848,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
friend,0.00087489063867,0.00338028169014,0.00178890876565,0.00121580547112,0.00251762336354,0.000856898029135,0.000870322019147,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
soon,0.00087489063867,0.00056338028169,0.00178890876565,0.00182370820669,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
trade,0.00087489063867,0.00056338028169,0.000894454382826,0.00121580547112,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
someon,0.00087489063867,0.00056338028169,0.000894454382826,0.00182370820669,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
ticket,0.00087489063867,0.00056338028169,0.000894454382826,0.00121580547112,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
one,0.00174978127734,0.00450704225352,0.000894454382826,0.00364741641337,0.00352467270896,0.000856898029135,0.000870322019147,0.000876424189308,0.00313725490196,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
go,0.00174978127734,0.00507042253521,0.00178890876565,0.00547112462006,0.00604229607251,0.00171379605827,0.00174064403829,0.00262927256792,0.00235294117647,0.00168634064081,0.00181983621474,0.00267857142857,0.000920810313076
prom,0.00087489063867,0.00056338028169,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
bf,0.00087489063867,0.00056338028169,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
like,0.00087489063867,0.00338028169014,0.00178890876565,0.00425531914894,0.00755287009063,0.00171379605827,0.000870322019147,0.000876424189308,0.00235294117647,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
sleep,0.00174978127734,0.00394366197183,0.000894454382826,0.00364741641337,0.00453172205438,0.00171379605827,0.00174064403829,0.000876424189308,0.00078431372549,0.00168634064081,0.00090991810737,0.00178571428571,0.000920810313076
think,0.00087489063867,0.00394366197183,0.000894454382826,0.00303951367781,0.0055387713998,0.0025706940874,0.00174064403829,0.000876424189308,0.00156862745098,0.00168634064081,0.00090991810737,0.000892857142857,0.000920810313076
old,0.00087489063867,0.00169014084507,0.000894454382826,0.000607902735562,0.00151057401813,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
marri,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
damn,0.00087489063867,0.00225352112676,0.000894454382826,0.00182370820669,0.00151057401813,0.000856898029135,0.000870322019147,0.00175284837862,0.00235294117647,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
amp,0.00087489063867,0.00225352112676,0.000894454382826,0.00303951367781,0.00201409869084,0.00171379605827,0.000870322019147,0.000876424189308,0.00078431372549,0.00168634064081,0.00090991810737,0.000892857142857,0.000920810313076
scandal,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
http,0.00087489063867,0.00225352112676,0.000894454382826,0.00425531914894,0.00302114803625,0.000856898029135,0.000870322019147,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
love,0.00087489063867,0.00507042253521,0.00178890876565,0.00182370820669,0.000503524672709,0.000856898029135,0.00348128807659,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
miss,0.00087489063867,0.0056338028169,0.000894454382826,0.0048632218845,0.00251762336354,0.000856898029135,0.00348128807659,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
sorri,0.00087489063867,0.00338028169014,0.000894454382826,0.00121580547112,0.00151057401813,0.00171379605827,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
least,0.00087489063867,0.00225352112676,0.000894454382826,0.000607902735562,0.000503524672709,0.00171379605827,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
cant,0.00087489063867,0.00112676056338,0.000894454382826,0.00364741641337,0.00201409869084,0.000856898029135,0.000870322019147,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
fall,0.00087489063867,0.00169014084507,0.000894454382826,0.00121580547112,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
asleep,0.00087489063867,0.00281690140845,0.000894454382826,0.00121580547112,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
choke,0.00087489063867,0.00056338028169,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
retain,0.00087489063867,0.00056338028169,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
ugh,0.00087489063867,0.00225352112676,0.000894454382826,0.00121580547112,0.00151057401813,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
beat,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.00171379605827,0.000870322019147,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
stupid,0.00087489063867,0.00169014084507,0.000894454382826,0.00121580547112,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
song,0.00087489063867,0.00169014084507,0.000894454382826,0.00121580547112,0.00151057401813,0.000856898029135,0.00174064403829,0.00175284837862,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
get,0.00174978127734,0.00507042253521,0.00178890876565,0.00303951367781,0.00453172205438,0.00171379605827,0.000870322019147,0.00262927256792,0.00156862745098,0.00168634064081,0.00090991810737,0.000892857142857,0.000920810313076
next,0.00087489063867,0.00169014084507,0.000894454382826,0.00182370820669,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
rude,0.00087489063867,0.00169014084507,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
watch,0.00174978127734,0.00169014084507,0.000894454382826,0.00182370820669,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
hill,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
realis,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
week,0.00087489063867,0.00169014084507,0.000894454382826,0.00182370820669,0.00151057401813,0.000856898029135,0.00174064403829,0.000876424189308,0.00078431372549,0.00168634064081,0.00090991810737,0.000892857142857,0.000920810313076
late,0.00087489063867,0.00225352112676,0.000894454382826,0.00121580547112,0.00151057401813,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.00178571428571,0.000920810313076
got,0.00087489063867,0.00169014084507,0.00178890876565,0.00425531914894,0.00453172205438,0.00171379605827,0.000870322019147,0.000876424189308,0.00156862745098,0.00168634064081,0.00090991810737,0.000892857142857,0.000920810313076
news,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.00201409869084,0.00171379605827,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
storm,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
electr,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
gone,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.00175284837862,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
agre,0.00087489063867,0.00056338028169,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.00174064403829,0.000876424189308,0.00078431372549,0.000843170320405,0.00181983621474,0.000892857142857,0.000920810313076
sleepi,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.00100704934542,0.00171379605827,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
even,0.00174978127734,0.00112676056338,0.000894454382826,0.000607902735562,0.00201409869084,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
fail,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
ladi,0.00087489063867,0.00056338028169,0.000894454382826,0.000607902735562,0.00151057401813,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
gaga,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
tweet,0.00087489063867,0.00056338028169,0.000894454382826,0.00182370820669,0.00251762336354,0.00171379605827,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
impress,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.00151057401813,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
video,0.00087489063867,0.00056338028169,0.000894454382826,0.000607902735562,0.00151057401813,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
leak,0.00087489063867,0.00056338028169,0.000894454382826,0.000607902735562,0.00100704934542,0.000856898029135,0.000870322019147,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
convinc,0.00087489063867,0.00112676056338,0.000894454382826,0.000607902735562,0.000503524672709,0.000856898029135,0.000870322019147,0.000876424189308,0.00078431372549,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
alway,0.00087489063867,0.00169014084507,0.000894454382826,0.000607902735562,0.00201409869084,0.000856898029135,0.000870322019147,0.000876424189308,0.00156862745098,0.000843170320405,0.00090991810737,0.000892857142857,0.000920810313076
